Ortschaftsname;PLZ4;Zusatzziffer;ZIP_ID;Gemeindename;BFS-Nr;Kantonskürzel;Adressenanteil;E;N;Sprache;Validity
Fischbach-Göslikon;5525;00;3092;Fischbach-Göslikon;4067;AG;100 %;8.307937955698312;47.370461651551324;de;2008-07-01
Lenzburg;5600;00;3093;Lenzburg;4201;AG;100 %;8.176359374685475;47.38789984613098;de;2008-07-01
Ammerswil AG;5600;03;3096;Ammerswil;4191;AG;100 %;8.205175348931796;47.370118756941224;de;2008-07-01
Staufen;5603;00;3097;Staufen;4210;AG;100 %;8.166962855003277;47.38259864260844;de;2008-07-01
Hendschiken;5604;00;3098;Hendschiken;4198;AG;97.413 %;8.218802020122586;47.38658678065075;de;2008-07-01
Hendschiken;5604;00;3098;Othmarsingen;4205;AG;2.329 %;8.225365556870939;47.39338723199286;de;2008-07-01
Hendschiken;5604;00;3098;Dottikon;4065;AG;0.259 %;8.227381660271995;47.39357137535964;de;2008-07-01
Dottikon;5605;00;3099;Dottikon;4065;AG;80.139 %;8.240498696391288;47.37883776333052;de;2008-07-01
Dottikon;5605;00;3099;Villmergen;4080;AG;19.861 %;8.235754713975588;47.37242137084666;de;2008-07-01
Dintikon;5606;00;3101;Dintikon;4194;AG;100 %;8.227359187393835;47.36430277516738;de;2008-07-01
Hägglingen;5607;00;3102;Hägglingen;4068;AG;100 %;8.252566690781103;47.38865657547567;de;2008-07-01
Stetten AG;5608;00;3103;Stetten (AG);4041;AG;100 %;8.307497622665895;47.40112816044104;de;2008-07-01
Wohlen AG;5610;00;3104;Wohlen (AG);4082;AG;99.699 %;8.277704043695524;47.34987119364552;de;2008-07-01
Wohlen AG;5610;00;3104;Villmergen;4080;AG;0.301 %;8.259565981212415;47.3494888416533;de;2008-07-01
Anglikon;5611;00;3109;Wohlen (AG);4082;AG;98.138 %;8.26377520928913;47.36492090948737;de;2008-07-01
Anglikon;5611;00;3109;Villmergen;4080;AG;1.862 %;8.25379264030201;47.36229334662072;de;2008-07-01
Villmergen;5612;00;3111;Villmergen;4080;AG;99.368 %;8.247251216903381;47.34820850886697;de;2008-07-01
Villmergen;5612;00;3111;Wohlen (AG);4082;AG;0.632 %;8.259527046420637;47.35297910575192;de;2008-07-01
Hilfikon;5613;00;3112;Villmergen;4080;AG;100 %;8.247023068539681;47.33315276731505;de;2008-07-01
Sarmenstorf;5614;00;3113;Sarmenstorf;4076;AG;100 %;8.249769651788837;47.31103308917414;de;2008-07-01
Fahrwangen;5615;00;3114;Fahrwangen;4196;AG;99.71 %;8.24214382568158;47.29468869762418;de;2008-07-01
Fahrwangen;5615;00;3114;Meisterschwanden;4202;AG;0.29 %;8.235014309208706;47.296249277338404;de;2008-07-01
Meisterschwanden;5616;00;3115;Meisterschwanden;4202;AG;100 %;8.228690056427121;47.29506944609929;de;2008-07-01
Tennwil;5617;00;3116;Meisterschwanden;4202;AG;100 %;8.222066970334687;47.305944468426674;de;2008-07-01
Bettwil;5618;00;3117;Bettwil;4227;AG;96.454 %;8.266945180528667;47.28944013761489;de;2008-07-01
Bettwil;5618;00;3117;Sarmenstorf;4076;AG;3.546 %;8.262232117899853;47.30015090277331;de;2008-07-01
Büttikon AG;5619;00;3110;Büttikon;4064;AG;100 %;8.270235281568125;47.32838253058817;de;2008-07-01
Uezwil;5619;02;5977;Uezwil;4078;AG;100 %;8.27487563494778;47.3171953266546;de;2008-07-01
Bremgarten AG;5620;00;3118;Bremgarten (AG);4063;AG;100 %;8.342470435556978;47.35024597356863;de;2008-07-01
Zufikon;5621;00;3119;Zufikon;4083;AG;100 %;8.355975769070696;47.34977968284274;de;2008-07-01
Waltenschwil;5622;00;3121;Waltenschwil;4240;AG;100 %;8.300889423868846;47.33496678923763;de;2008-07-01
Boswil;5623;00;3122;Boswil;4228;AG;100 %;8.31408067175357;47.300254878379796;de;2008-07-01
Bünzen;5624;00;3123;Bünzen;4229;AG;100 %;8.325492502212557;47.31062892438921;de;2008-07-01
Waldhäusern AG;5624;02;7485;Bünzen;4229;AG;100 %;8.314669712221628;47.32728931426287;de;2008-07-01
Kallern;5625;00;3124;Kallern;4233;AG;100 %;8.29261816315806;47.31089487529104;de;2008-07-01
Hermetschwil-Staffeln;5626;00;3125;Bremgarten (AG);4063;AG;100 %;8.340579143949867;47.33075972477471;de;2008-07-01
Besenbüren;5627;00;3126;Besenbüren;4226;AG;100 %;8.344081507994668;47.312607388413404;de;2008-07-01
Aristau;5628;00;3127;Aristau;4222;AG;100 %;8.361846087537323;47.2890164752883;de;2008-07-01
Muri AG;5630;00;3128;Muri (AG);4236;AG;98.17 %;8.340459928589103;47.27204101104509;de;2008-07-01
Muri AG;5630;00;3128;Aristau;4222;AG;1.174 %;8.339308448296878;47.29545522697915;de;2008-07-01
Muri AG;5630;00;3128;Boswil;4228;AG;0.656 %;8.31808617933943;47.2825311713989;de;2008-07-01
Buttwil;5632;00;3129;Buttwil;4230;AG;88.618 %;8.311195039736685;47.26770566190077;de;2008-07-01
Buttwil;5632;00;3129;Boswil;4228;AG;7.724 %;8.303849557922138;47.27761960936731;de;2008-07-01
Buttwil;5632;00;3129;Bettwil;4227;AG;3.659 %;8.292912746506481;47.280543573052014;de;2008-07-01
Merenschwand;5634;00;3130;Merenschwand;4234;AG;100 %;8.376021902519012;47.25985677116608;de;2008-07-01
Benzenschwil;5636;00;3132;Merenschwand;4234;AG;100 %;8.366149432400041;47.24830583832471;de;2008-07-01
Beinwil (Freiamt);5637;00;3134;Beinwil (Freiamt);4224;AG;99.219 %;8.34233886296999;47.22920927483671;de;2008-07-01
Beinwil (Freiamt);5637;00;3134;Auw;4223;AG;0.781 %;8.346984041712085;47.21425862834083;de;2008-07-01
Geltwil;5637;02;5984;Geltwil;4232;AG;100 %;8.325415527407472;47.249471982865565;de;2008-07-01
Mühlau;5642;00;3135;Mühlau;4235;AG;98.068 %;8.388860980706346;47.22991440673801;de;2008-07-01
Mühlau;5642;00;3135;Auw;4223;AG;1.288 %;8.376985737333067;47.22746607552481;de;2008-07-01
Mühlau;5642;00;3135;Hünenberg;1703;ZG;0.644 %;8.396868993227994;47.22800404480649;de;2008-07-01
Sins;5643;00;3136;Sins;4239;AG;100 %;8.392122464866352;47.193618289380204;de;2008-07-01
Alikon;5643;02;3142;Sins;4239;AG;100 %;8.358878402472984;47.19812559693002;de;2008-07-01
Meienberg;5643;03;8917;Sins;4239;AG;95.868 %;8.375936608928415;47.19775412467634;de;2008-07-01
Meienberg;5643;03;8917;Auw;4223;AG;4.132 %;8.369884862425296;47.204162922919664;de;2008-07-01
Auw;5644;00;3138;Auw;4223;AG;100 %;8.365426299000342;47.21117924686905;de;2008-07-01
Aettenschwil;5645;00;3139;Sins;4239;AG;100 %;8.371614848793394;47.18378346442805;de;2008-07-01
Fenkrieden;5645;02;8366;Sins;4239;AG;100 %;8.37077602155186;47.16062713156067;de;2008-07-01
Abtwil AG;5646;00;3140;Abtwil;4221;AG;100 %;8.355472771595098;47.174989770495735;de;2008-07-01
Oberrüti;5647;00;3141;Oberrüti;4237;AG;100 %;8.396506234179865;47.165750106333014;de;2008-07-01
Niederlenz;5702;00;3144;Niederlenz;4204;AG;100 %;8.17445735612327;47.40170968189723;de;2008-07-01
Seon;5703;00;3145;Seon;4209;AG;99.918 %;8.16023478386239;47.34830821415178;de;2008-07-01
Seon;5703;00;3145;Egliswil;4195;AG;0.082 %;8.171688830280738;47.354532389304794;de;2008-07-01
Egliswil;5704;00;3146;Egliswil;4195;AG;100 %;8.186918831611846;47.34946964882792;de;2008-07-01
Hallwil;5705;00;3147;Hallwil;4197;AG;100 %;8.175528204556997;47.32776658669387;de;2008-07-01
Boniswil;5706;00;3148;Boniswil;4192;AG;99.645 %;8.187326373662462;47.31532282253594;de;2008-07-01
Boniswil;5706;00;3148;Leutwil;4138;AG;0.355 %;8.178546928879092;47.31457889376204;de;2008-07-01
Seengen;5707;00;3149;Seengen;4208;AG;100 %;8.20749961786216;47.325624219105634;de;2008-07-01
Birrwil;5708;00;3150;Birrwil;4132;AG;98.672 %;8.197108113167056;47.28977650124025;de;2008-07-01
Birrwil;5708;00;3150;Boniswil;4192;AG;1.328 %;8.196760722383784;47.29976310940048;de;2008-07-01
Beinwil am See;5712;00;3151;Beinwil am See;4131;AG;100 %;8.20295360353436;47.26591033749551;de;2008-07-01
Gränichen;5722;00;3152;Gränichen;4006;AG;99.889 %;8.09925901124009;47.36079778487969;de;2008-07-01
Gränichen;5722;00;3152;Unterkulm;4146;AG;0.111 %;8.103708675798835;47.33758405200441;de;2008-07-01
Teufenthal AG;5723;00;3153;Teufenthal (AG);4145;AG;96.908 %;8.119278069151468;47.32893038622093;de;2008-07-01
Teufenthal AG;5723;00;3153;Unterkulm;4146;AG;1.706 %;8.107329122281172;47.33401024541137;de;2008-07-01
Teufenthal AG;5723;00;3153;Gränichen;4006;AG;1.386 %;8.11262532544727;47.334312262129416;de;2008-07-01
Dürrenäsch;5724;00;3154;Dürrenäsch;4134;AG;98.999 %;8.157447968916918;47.32122443237559;de;2008-07-01
Dürrenäsch;5724;00;3154;Teufenthal (AG);4145;AG;1.001 %;8.144093539271458;47.33266717384406;de;2008-07-01
Leutwil;5725;00;3156;Leutwil;4138;AG;100 %;8.173275829712077;47.30926064425283;de;2008-07-01
Unterkulm;5726;00;3157;Unterkulm;4146;AG;99.677 %;8.112123610535098;47.312377052218935;de;2008-07-01
Unterkulm;5726;00;3157;Dürrenäsch;4134;AG;0.323 %;8.13069123412468;47.31841065678104;de;2008-07-01
Oberkulm;5727;00;3158;Oberkulm;4140;AG;100 %;8.121453153722443;47.30142956980029;de;2008-07-01
Gontenschwil;5728;00;3159;Gontenschwil;4135;AG;100 %;8.1448446848233;47.27044545131607;de;2008-07-01
Zetzwil;5732;00;3160;Zetzwil;4147;AG;100 %;8.151477340557832;47.28718009885325;de;2008-07-01
Leimbach AG;5733;00;3161;Leimbach (AG);4137;AG;100 %;8.169338776330054;47.27282944099615;de;2008-07-01
Reinach AG;5734;00;3162;Reinach (AG);4141;AG;100 %;8.182733181732972;47.25622908400412;de;2008-07-01
Pfeffikon LU;5735;00;3167;Rickenbach (LU);1097;LU;100 %;8.175943941212346;47.24772747652458;de;2008-07-01
Burg AG;5736;00;3168;Menziken;4139;AG;100 %;8.179811415236218;47.236081130990804;de;2008-07-01
Menziken;5737;00;3169;Menziken;4139;AG;100 %;8.189737675085397;47.24040644030218;de;2008-07-01
Kölliken;5742;00;3172;Kölliken;4276;AG;100 %;8.022488252722065;47.33483005613642;de;2008-07-01
Safenwil;5745;00;3173;Safenwil;4283;AG;100 %;7.982078486084085;47.321616274375465;de;2008-07-01
Walterswil SO;5746;00;3174;Walterswil (SO);2585;SO;91.608 %;7.9677580373001184;47.326144084990126;de;2008-07-01
Walterswil SO;5746;00;3174;Dulliken;2573;SO;8.392 %;7.948383225383348;47.33502788935992;de;2008-07-01
Luzern;6003;00;3217;Luzern;1061;LU;100 %;8.301111086609605;47.048259637038655;de;2008-07-01
Luzern;6004;00;3218;Luzern;1061;LU;99.842 %;8.304197323867092;47.056827160107964;de;2008-07-01
Luzern;6004;00;3218;Ebikon;1054;LU;0.158 %;8.297031709645152;47.06391543825613;de;2008-07-01
Luzern;6005;00;3219;Luzern;1061;LU;89.554 %;8.312830709127109;47.039778144622815;de;2008-07-01
Luzern;6005;00;3219;Kriens;1059;LU;7.212 %;8.29257010643278;47.04083917657768;de;2008-07-01
Luzern;6005;00;3219;Horw;1058;LU;3.234 %;8.31098269782266;47.033756165421046;de;2008-07-01
St. Niklausen LU;6005;02;6127;Horw;1058;LU;100 %;8.3344591595649;47.02926645908205;de;2014-11-01
Luzern;6006;00;3220;Luzern;1061;LU;99.773 %;8.327793487485094;47.058122170181555;de;2008-07-01
Luzern;6006;00;3220;Meggen;1063;LU;0.194 %;8.354374629123106;47.037574201307535;de;2008-07-01
Luzern;6006;00;3220;Ebikon;1054;LU;0.032 %;8.315302547126713;47.06784342348129;de;2008-07-01
Kriens;6010;00;3221;Kriens;1059;LU;99.896 %;8.281883333368059;47.03235440184679;de;2008-07-01
Kriens;6010;00;3221;Hergiswil (NW);1507;NW;0.104 %;8.251989548093833;46.99057884211467;de;2008-07-01
Pilatus Kulm;6010;02;3285;Alpnach;1401;OW;100 %;8.254757171002154;46.97910462945509;de;2008-07-01
Obernau;6012;00;3222;Kriens;1059;LU;100 %;8.252305378458827;47.032253008515255;de;2008-07-01
Eigenthal;6013;00;3223;Schwarzenberg;1066;LU;94.444 %;8.217989384377093;47.00574746372434;de;2008-07-01
Eigenthal;6013;00;3223;Hergiswil (NW);1507;NW;2.941 %;8.224987066434123;46.98521685506856;de;2008-07-01
Eigenthal;6013;00;3223;Kriens;1059;LU;2.614 %;8.22386671690832;47.01738358316834;de;2008-07-01
Luzern;6014;00;3224;Luzern;1061;LU;92.558 %;8.262933698374924;47.05265996858489;de;2008-07-01
Luzern;6014;00;3224;Malters;1062;LU;7.442 %;8.235676825284305;47.053616980080804;de;2008-07-01
Luzern;6015;00;3225;Luzern;1061;LU;100 %;8.278116430057203;47.064055235950875;de;2008-07-01
Hellbühl;6016;00;3226;Neuenkirch;1093;LU;45.39 %;8.199430561250468;47.072294368500835;de;2008-07-01
Hellbühl;6016;00;3226;Malters;1062;LU;24.965 %;8.193401778337687;47.060235332867585;de;2008-07-01
Hellbühl;6016;00;3226;Ruswil;1098;LU;18.582 %;8.184560922671281;47.07006206292105;de;2008-07-01
Hellbühl;6016;00;3226;Luzern;1061;LU;11.064 %;8.215634444109073;47.07292355416115;de;2008-07-01
Ruswil;6017;00;3227;Ruswil;1098;LU;100 %;8.123282873098132;47.08520479866298;de;2008-07-01
Buttisholz;6018;00;3229;Buttisholz;1083;LU;98.692 %;8.093277500009803;47.11390344273476;de;2008-07-01
Buttisholz;6018;00;3229;Ruswil;1098;LU;1.101 %;8.091815366025834;47.09664095770889;de;2008-07-01
Buttisholz;6018;00;3229;Oberkirch;1095;LU;0.206 %;8.096678070503998;47.13974514525272;de;2008-07-01
Sigigen;6019;00;3228;Ruswil;1098;LU;97.734 %;8.135734112851742;47.06135534571098;de;2008-07-01
Sigigen;6019;00;3228;Malters;1062;LU;2.266 %;8.15156140598147;47.04683864860943;de;2008-07-01
Emmenbrücke;6020;00;3230;Emmen;1024;LU;98.158 %;8.27130406767518;47.07806578805999;de;2008-07-01
Emmenbrücke;6020;00;3230;Luzern;1061;LU;0.921 %;8.289667240708939;47.06522960833732;de;2008-07-01
Emmenbrücke;6020;00;3230;Ebikon;1054;LU;0.921 %;8.296872982610111;47.066336417014526;de;2008-07-01
Grosswangen;6022;00;3235;Grosswangen;1086;LU;99.693 %;8.049089217224063;47.1329192946372;de;2008-07-01
Grosswangen;6022;00;3235;Buttisholz;1083;LU;0.184 %;8.083698136533137;47.13251458977021;de;2008-07-01
Grosswangen;6022;00;3235;Ettiswil;1128;LU;0.123 %;8.031770411522984;47.14353870963658;de;2008-07-01
Rothenburg;6023;00;3236;Rothenburg;1040;LU;99.227 %;8.269104932992482;47.098465355131225;de;2008-07-01
Rothenburg;6023;00;3236;Neuenkirch;1093;LU;0.492 %;8.23434368411378;47.11281596368643;de;2008-07-01
Rothenburg;6023;00;3236;Emmen;1024;LU;0.281 %;8.247766718369412;47.08551124383052;de;2008-07-01
Hildisrieden;6024;00;3238;Hildisrieden;1088;LU;99.457 %;8.226013938098385;47.15032971341227;de;2008-07-01
Hildisrieden;6024;00;3238;Neuenkirch;1093;LU;0.326 %;8.228939386883946;47.13412715591973;de;2008-07-01
Hildisrieden;6024;00;3238;Sempach;1102;LU;0.217 %;8.206298061661176;47.15746122326408;de;2008-07-01
Neudorf;6025;00;3239;Beromünster;1081;LU;100 %;8.208660233926235;47.17774760516429;de;2008-07-01
Rain;6026;00;3240;Rain;1037;LU;97.053 %;8.25289762684558;47.12851787795462;de;2008-07-01
Rain;6026;00;3240;Römerswil;1039;LU;1.197 %;8.258415075639117;47.14540787789066;de;2008-07-01
Rain;6026;00;3240;Eschenbach (LU);1026;LU;1.013 %;8.28322201973504;47.12744462219397;de;2008-07-01
Rain;6026;00;3240;Rothenburg;1040;LU;0.737 %;8.281854388761394;47.11926886377915;de;2008-07-01
Römerswil LU;6027;00;3241;Römerswil;1039;LU;100 %;8.247072062921921;47.16957746226019;de;2008-07-01
Herlisberg;6028;00;3242;Römerswil;1039;LU;93.75 %;8.234583612593358;47.19372665158232;de;2008-07-01
Herlisberg;6028;00;3242;Beromünster;1081;LU;6.25 %;8.221231085551077;47.20690808463635;de;2008-07-01
Ebikon;6030;00;3243;Ebikon;1054;LU;99.53 %;8.342063356462178;47.08005892683601;de;2008-07-01
Ebikon;6030;00;3243;Buchrain;1052;LU;0.313 %;8.34557428162373;47.08909876726265;de;2008-07-01
Ebikon;6030;00;3243;Adligenswil;1051;LU;0.157 %;8.355642876246831;47.0781503005917;de;2008-07-01
Emmen;6032;00;3244;Emmen;1024;LU;96.178 %;8.299217622536142;47.084462788847375;de;2008-07-01
Emmen;6032;00;3244;Ebikon;1054;LU;3.822 %;8.31388954178268;47.078873707721066;de;2008-07-01
Buchrain;6033;00;3245;Buchrain;1052;LU;100 %;8.350566954685537;47.09689435821704;de;2008-07-01
Inwil;6034;00;3246;Inwil;1033;LU;85.167 %;8.351959776184726;47.12374384461199;de;2008-07-01
Inwil;6034;00;3246;Eschenbach (LU);1026;LU;6.764 %;8.336009576562674;47.11647516591532;de;2008-07-01
Inwil;6034;00;3246;Ballwil;1023;LU;6.683 %;8.348666008770808;47.139323086998054;de;2008-07-01
Inwil;6034;00;3246;Dietwil;4231;AG;0.978 %;8.379723047332048;47.13991874152554;de;2008-07-01
Inwil;6034;00;3246;Sins;4239;AG;0.407 %;8.374667611519518;47.14484452898089;de;2008-07-01
Perlen;6035;00;3247;Buchrain;1052;LU;65.87 %;8.357833897308026;47.10738820980095;de;2008-07-01
Perlen;6035;00;3247;Root;1065;LU;34.13 %;8.369216936630432;47.111911321675805;de;2008-07-01
Dierikon;6036;00;3248;Dierikon;1053;LU;100 %;8.367954250651328;47.09456915825036;de;2008-07-01
Root;6037;00;3249;Root;1065;LU;99.791 %;8.388915298959958;47.112622741019216;de;2008-07-01
Root;6037;00;3249;Dierikon;1053;LU;0.209 %;8.369431028757162;47.10223939940872;de;2008-07-01
Gisikon;6038;00;3251;Gisikon;1055;LU;87.786 %;8.400383717017595;47.12462637211462;de;2008-07-01
Gisikon;6038;00;3251;Inwil;1033;LU;11.26 %;8.395844732863019;47.13361417921913;de;2008-07-01
Gisikon;6038;00;3251;Root;1065;LU;0.954 %;8.400999222310613;47.12147278460119;de;2008-07-01
Honau;6038;02;5945;Root;1065;LU;100 %;8.406484714602229;47.13112392729769;de;2008-07-01
Root D4;6039;00;7966;Root;1065;LU;100 %;8.374170098939125;47.103541258330765;de;2014-01-01
Dietwil;6042;00;3253;Dietwil;4231;AG;100 %;8.391539618301948;47.14830418509373;de;2008-07-01
Adligenswil;6043;00;3254;Adligenswil;1051;LU;100 %;8.36487538940682;47.07037794822416;de;2008-07-01
Udligenswil;6044;00;3255;Udligenswil;1067;LU;98.054 %;8.399640137829323;47.0897927624072;de;2008-07-01
Udligenswil;6044;00;3255;Root;1065;LU;1.946 %;8.395029499326377;47.101561470259064;de;2008-07-01
Meggen;6045;00;3256;Meggen;1063;LU;100 %;8.371862700105556;47.048210156932434;de;2008-07-01
Kastanienbaum;6047;00;3257;Horw;1058;LU;100 %;8.33623071994092;47.010118881202374;de;2008-07-01
Horw;6048;00;3258;Horw;1058;LU;99.134 %;8.31230541052607;47.01883139687985;de;2008-07-01
Horw;6048;00;3258;Kriens;1059;LU;0.866 %;8.304076359403265;47.02159242825688;de;2008-07-01
Hergiswil NW;6052;00;3259;Hergiswil (NW);1507;NW;99.801 %;8.30812071995356;46.9894834292974;de;2008-07-01
Hergiswil NW;6052;00;3259;Horw;1058;LU;0.199 %;8.31207809048458;46.99839504737862;de;2008-07-01
Alpnachstad;6053;00;3260;Alpnach;1401;OW;100 %;8.287855558609696;46.965805243543244;de;2008-07-01
Alpnach Dorf;6055;00;3261;Alpnach;1401;OW;100 %;8.262866660037494;46.93693212060536;de;2008-07-01
Kägiswil;6056;00;3262;Sarnen;1407;OW;100 %;8.258360082813132;46.91958475680476;de;2008-07-01
Sarnen;6060;00;3263;Sarnen;1407;OW;100 %;8.245896244325591;46.895681693874934;de;2008-07-01
Ramersberg;6060;02;3265;Sarnen;1407;OW;100 %;8.23082441768319;46.89970908362981;de;2008-07-01
Wilen (Sarnen);6062;00;3267;Sarnen;1407;OW;100 %;8.210786543954136;46.87429814297217;de;2008-07-01
Stalden (Sarnen);6063;00;3268;Sarnen;1407;OW;100 %;8.196205675853296;46.88500149523097;de;2008-07-01
Kerns;6064;00;3269;Kerns;1404;OW;99.872 %;8.281052919339427;46.903182795789334;de;2008-07-01
Kerns;6064;00;3269;Alpnach;1401;OW;0.128 %;8.28039098570304;46.92630672860562;de;2008-07-01
St. Niklausen OW;6066;00;3270;Kerns;1404;OW;100 %;8.284328078319675;46.877745562569906;de;2008-07-01
Melchtal;6067;00;3271;Kerns;1404;OW;89.357 %;8.292781678196825;46.83176800089319;de;2008-07-01
Melchtal;6067;00;3271;Sachseln;1406;OW;10.643 %;8.289046837741884;46.840126004783066;de;2008-07-01
Melchsee-Frutt;6068;00;3266;Kerns;1404;OW;100 %;8.27294538421424;46.775636180590176;de;2008-07-01
Sachseln;6072;00;3272;Sachseln;1406;OW;100 %;8.235052494706748;46.86527106264049;de;2008-07-01
Flüeli-Ranft;6073;00;3273;Sachseln;1406;OW;100 %;8.261214595255769;46.87273242691918;de;2008-07-01
Giswil;6074;00;3274;Giswil;1403;OW;95.604 %;8.16794856344442;46.842734320708445;de;2008-07-01
Giswil;6074;00;3274;Sachseln;1406;OW;4.396 %;8.191611457214158;46.849219883311285;de;2008-07-01
Lungern;6078;00;3279;Lungern;1405;OW;100 %;8.156731605769929;46.78511559741363;de;2008-07-01
Bürglen OW;6078;02;3278;Lungern;1405;OW;100 %;8.167666752923314;46.813194126341095;de;2008-07-01
Hasliberg Hohfluh;6083;00;3281;Hasliberg;783;BE;100 %;8.175996796840261;46.749729335806805;de;2008-07-01
Hasliberg Wasserwendi;6084;00;3282;Hasliberg;783;BE;100 %;8.202820140212802;46.74928312656765;de;2008-07-01
Hasliberg Goldern;6085;00;3283;Hasliberg;783;BE;100 %;8.199315688132165;46.73928513102882;de;2008-07-01
Hasliberg Reuti;6086;00;3284;Hasliberg;783;BE;100 %;8.216388739679358;46.7299943013765;de;2008-07-01
Malters;6102;00;3286;Malters;1062;LU;100 %;8.179595121891214;47.03844839410998;de;2008-07-01
Schwarzenberg LU;6103;00;3288;Schwarzenberg;1066;LU;100 %;8.177457514773488;47.01507401559944;de;2008-07-01
Schachen LU;6105;00;3289;Werthenstein;1009;LU;97.753 %;8.138774497548967;47.03509738252145;de;2008-07-01
Schachen LU;6105;00;3289;Ruswil;1098;LU;1.685 %;8.131252144607142;47.04761058108841;de;2008-07-01
Schachen LU;6105;00;3289;Entlebuch;1002;LU;0.562 %;8.120020157065916;47.00669479822638;de;2008-07-01
Werthenstein;6106;00;3290;Ruswil;1098;LU;61.694 %;8.100621539378036;47.05774001734367;de;2008-07-01
Werthenstein;6106;00;3290;Werthenstein;1009;LU;38.306 %;8.10127778011368;47.04586241248865;de;2008-07-01
Wolhusen;6110;00;3291;Wolhusen;1107;LU;75.492 %;8.073689481525792;47.06209283200684;de;2008-07-01
Wolhusen;6110;00;3291;Werthenstein;1009;LU;18.887 %;8.073485951853405;47.050454058094815;de;2008-07-01
Wolhusen;6110;00;3291;Ruswil;1098;LU;4.047 %;8.092014077194785;47.06214301318794;de;2008-07-01
Wolhusen;6110;00;3291;Menznau;1136;LU;1.124 %;8.023105280988235;47.03103975895695;de;2008-07-01
Wolhusen;6110;00;3291;Entlebuch;1002;LU;0.337 %;8.067744310523054;47.028824936895326;de;2008-07-01
Wolhusen;6110;00;3291;Doppleschwand;1001;LU;0.112 %;8.05873413081654;47.028945906422244;de;2008-07-01
